gene	seqnames	start	end	width	strand	CI.start	CI.end	genoT	filenames	freq	n()	alleleFreq
BLM	chr9	68375679	69352665	976987	*	62798907	69504925	wc-cc	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam.RData	13	76	17.11
BLM	chr11	75346689	75380917	34229	*	75270107	75430989	cc-wc	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr11	84430265	84434386	4122	*	84217180	84610895	wc-cc	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	60706920	60815327	108408	*	60561972	60901787	ww-wc	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr15	89269960	89277502	7543	*	89192233	89327917	wc-ww	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam.RData	19	76	25
BLM	chr21	15646017	15671316	25300	*	10427354	15924281	wc-cc	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam.RData	7	76	9.21
BLM	chr1	116493273	117904617	1411345	*	116208029	149412916	cc-wc	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	5	76	6.58
BLM	chr2	104002799	104060461	57663	*	102539990	105385613	ww-cc	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr4	181652713	181808541	155829	*	179987468	182937556	ww-cc	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	19251828	19423236	171409	*	17603675	20730727	cc-ww	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr9	130772369	130875377	103009	*	129911535	131418692	ww-cc	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr11	125069947	125086343	16397	*	124734865	125187139	cc-wc	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	8	76	10.53
BLM	chr12	105239892	105287766	47875	*	103987586	106609004	cc-ww	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr13	94811543	94855662	44120	*	93856506	96152367	ww-cc	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr6	30663890	30681125	17236	*	30114329	31185954	cc-ww	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	77041154	77146277	105124	*	76923052	77347679	wc-ww	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	21	76	27.63
BLM	chr11	44355111	44425962	70852	*	44264210	44795267	cc-wc	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	72251685	72718796	467112	*	72206884	72811572	ww-wc	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74062805	74185770	122966	*	73979994	74212532	wc-ww	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr18	5967012	5989122	22111	*	581496	6302355	wc-ww	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr19	3592675	3615202	22528	*	3443045	4118323	ww-cc	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr19	24309469	24342739	33271	*	24105951	27357859	cc-ww	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	5	76	6.58
BLM	chrX	134401753	134446718	44966	*	133712806	135170703	ww-cc	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	26121947	26261566	139620	*	25910263	26561706	cc-ww	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	70752690	70926249	173560	*	70694633	70996734	wc-cc	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr9	130780494	130855757	75264	*	130451745	130893994	ww-cc	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr10	63368822	63444973	76152	*	62932295	65418059	ww-cc	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr10	94469581	94589868	120288	*	94198975	95633982	cc-ww	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr12	113217628	113240947	23320	*	113039102	113539429	cc-ww	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	40542551	40564644	22094	*	40384131	40973015	ww-cc	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr16	78641586	78815753	174168	*	78205767	79438791	cc-ww	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	3	76	3.95
BLM	chr22	23281242	23293343	12102	*	23175979	23384999	cc-ww	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chr1	58208988	58232076	23089	*	57754445	58773040	ww-cc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr4	34465983	34493530	27548	*	33106070	36053120	ww-cc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr6	136130141	136206753	76613	*	134935010	136963401	cc-ww	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	70230501	70260945	30445	*	69987696	70356212	ww-wc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr8	77397212	77434111	36900	*	76982747	77587969	wc-cc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	21	76	27.63
BLM	chr11	107401279	107465563	64285	*	107280741	107536824	cc-wc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	20	76	26.32
BLM	chr15	60876362	60883987	7626	*	60635368	60964033	cc-wc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr15	72624593	72628719	4127	*	72605431	72705213	wc-cc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74115399	74115655	257	*	74032205	74132318	cc-wc	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr21	14796790	14827907	31118	*	10424895	14911897	wc-ww	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam.RData	9	76	11.84
BLM	chr1	93073467	93090188	16722	*	92220164	93463067	cc-ww	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr4	19615682	19685850	70169	*	18704590	20432949	cc-ww	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr4	177662298	177718918	56621	*	176964773	179101095	ww-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	152462183	152463930	1748	*	151954630	152599836	ww-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	83515372	83691653	176282	*	83380294	84063818	wc-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr9	130798966	130833754	34789	*	130446201	131229944	ww-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr10	5117770	5186304	68535	*	5078278	5257615	wc-ww	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr14	76720621	76741538	20918	*	76360294	76984970	ww-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr14	96734989	96763861	28873	*	96247602	97232597	cc-ww	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	60732375	60814578	82204	*	60625109	60850703	cc-wc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr15	72610275	72612937	2663	*	72570974	72694004	wc-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74026739	74064665	37927	*	73990733	74129030	cc-wc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr15	89254798	89261324	6527	*	89223367	89392073	wc-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	19	76	25
BLM	chr17	79775865	79796905	21041	*	79552967	80050098	ww-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr21	15193993	15212845	18853	*	10595150	15340033	wc-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	12	76	15.79
BLM	chr22	23284141	23296458	12318	*	23023834	23401559	cc-ww	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chrX	128929824	128969575	39752	*	128503652	129592960	ww-cc	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr1	224956633	224973249	16617	*	224685245	225401135	ww-cc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	7153437	7293897	140461	*	7025831	7547596	cc-ww	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	3	76	3.95
BLM	chr8	8194728	8494856	300129	*	7932573	8626598	ww-cc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr9	130805913	130821047	15135	*	130621422	131013242	ww-cc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr10	50420445	50438378	17934	*	49978453	50831589	ww-cc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	72630728	72670970	40243	*	72604312	72711948	cc-wc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74025757	74039425	13669	*	74015368	74118470	wc-cc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr22	23285306	23292104	6799	*	23011975	23497177	cc-ww	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chr22	25326611	25335883	9273	*	25046355	25650878	ww-cc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chrX	103664368	103994244	329877	*	103417107	104110303	cc-ww	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	9	76	11.84
BLM	chrX	104045623	104329702	284080	*	103932183	104631829	ww-cc	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam.RData	9	76	11.84
BLM	chr1	116902305	117582410	680106	*	116680502	149064761	ww-wc	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr2	14290627	14474346	183720	*	12427240	15689956	ww-cc	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	76996129	77000122	3994	*	76880645	77364742	wc-ww	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam.RData	20	76	26.32
BLM	chr11	107476404	107490893	14490	*	107102712	107721677	ww-wc	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam.RData	20	76	26.32
BLM	chr1	40722003	40738117	16115	*	40436533	40770239	ww-cc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr1	116472718	116497802	25085	*	116157186	116906663	cc-ww	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	3	76	3.95
BLM	chr2	231352464	231358145	5682	*	230983667	231596988	ww-cc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	159026280	159063520	37241	*	158416612	159416337	cc-ww	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	184272309	184286308	14000	*	184133298	184494140	ww-cc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr4	104579239	104617498	38260	*	103553985	105158709	cc-ww	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr5	174299698	174316698	17001	*	173988225	174648253	ww-cc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	3	76	3.95
BLM	chr6	168361664	168367371	5708	*	168293556	170599736	ww-wc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	75946076	76229802	283727	*	75872901	76522984	cc-wc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	12	76	15.79
BLM	chr8	78553679	78778658	224980	*	77222182	78893005	wc-cc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr9	130790128	130806881	16754	*	130527348	130988837	ww-cc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr11	107425673	107465943	40271	*	107351803	107512139	ww-wc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	20	76	26.32
BLM	chr11	131227014	131261882	34869	*	131164756	131302011	wc-ww	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr14	45134194	45144702	10509	*	44897801	45532866	cc-ww	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	72627446	72679093	51648	*	72584877	72771551	ww-wc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74050490	74071010	20521	*	73952133	74130845	wc-ww	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr18	30115571	30143031	27461	*	29800885	30182507	cc-wc	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr22	23289204	23300087	10884	*	22948877	23457986	cc-ww	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chr1	26424066	26468516	44451	*	26030548	26595493	ww-cc	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr1	40708446	40726667	18222	*	40056452	40945212	cc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr4	122038859	122055436	16578	*	121364365	122863808	ww-cc	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr4	184474318	184474447	130	*	184015730	184623574	cc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr5	127874057	127889744	15688	*	127388559	128083926	cc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr6	60985087	60998002	12916	*	58224135	61504167	cc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr6	161656572	161679271	22700	*	161101653	161969668	ww-cc	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	71726201	71730494	4294	*	71673506	71844254	wc-cc	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	5	76	6.58
BLM	chr11	125075300	125088947	13648	*	124996700	125128605	ww-wc	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	8	76	10.53
BLM	chr13	22852255	22897370	45116	*	22279140	23117940	cc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	3	76	3.95
BLM	chr15	72629955	72671049	41095	*	72580807	72784282	ww-wc	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74064682	74064924	243	*	74037984	74142154	wc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr21	23069696	23170769	101074	*	22451785	23895924	cc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr22	48151492	48205148	53657	*	47787947	48556769	cc-ww	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chrX	125235143	125297128	61986	*	124932656	126561543	ww-cc	blm-1-single-c5-w43-3d6_S143_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	153207022	153260620	53599	*	152979621	153829644	cc-ww	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr9	130745826	130841252	95427	*	130628791	130991507	cc-ww	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr15	60824614	60878613	54000	*	60735872	60973967	ww-wc	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr15	72623636	72675071	51436	*	72567469	72707281	wc-ww	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74111605	74126996	15392	*	74010657	74198343	ww-wc	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr15	89344516	89352702	8187	*	89320742	89407591	wc-ww	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	19	76	25
BLM	chr21	14237026	14237567	542	*	10431866	14397729	wc-cc	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	7	76	9.21
BLM	chr22	23285676	23291720	6045	*	23002930	23585444	ww-cc	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chrX	88157731	88318908	161178	*	87167439	88795186	cc-ww	blm-1-single-c5-w45-3d6_S145_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr1	117951289	118103682	152394	*	116518663	119779589	cc-ww	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr3	53164823	53228632	63810	*	52394811	54511283	cc-ww	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	162977983	163174102	196120	*	162467548	163562483	ww-cc	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr6	19056164	19152242	96079	*	18526786	19804852	cc-ww	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	77228146	77379836	151691	*	77105821	78309454	wc-ww	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	21	76	27.63
BLM	chr11	107254126	107503635	249510	*	107051638	107875793	ww-wc	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	20	76	26.32
BLM	chr15	94543217	94571534	28318	*	94200887	101782711	ww-wc	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr18	73787173	73843602	56430	*	72313991	78340289	ww-cc	blm-1-single-c5-w47-3d6_S147_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	82124634	82273540	148907	*	80390001	84629038	cc-ww	blm-1-single-c5-w5-3d6_S105_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr5	30439857	30661862	222006	*	29092279	31420688	cc-ww	blm-1-single-c5-w5-3d6_S105_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr6	157257444	157273002	15559	*	156340903	157802329	cc-ww	blm-1-single-c5-w5-3d6_S105_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr12	89403212	89437956	34745	*	87510306	89709802	cc-ww	blm-1-single-c5-w5-3d6_S105_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr14	102059165	102221539	162375	*	101813370	102308436	cc-wc	blm-1-single-c5-w5-3d6_S105_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr15	89323229	89370753	47525	*	89139555	89482888	wc-cc	blm-1-single-c5-w5-3d6_S105_.trimmed.mdup.bam.RData	19	76	25
BLM	chr19	35784319	35789521	5203	*	35497351	36057934	ww-cc	blm-1-single-c5-w5-3d6_S105_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	32611671	32697468	85798	*	31789698	33207003	ww-cc	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	62800125	62886998	86874	*	61884794	63650433	cc-ww	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr9	130770880	130822905	52026	*	130255878	131042594	cc-ww	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr10	58221321	58233701	12381	*	57248273	59106022	cc-ww	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr10	64328666	65029751	701086	*	63191259	65665049	ww-cc	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr14	103002267	103029353	27087	*	102905904	103283733	cc-ww	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	60727603	60819888	92286	*	60575110	61104990	cc-wc	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr15	89331830	89356496	24667	*	89202613	89418569	wc-cc	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	19	76	25
BLM	chr22	23289748	23336415	46668	*	23192507	23523469	ww-cc	blm-1-single-c5-w6-3d6_S106_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chr3	161891635	161907102	15468	*	161621306	162207750	ww-cc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	69891135	69906827	15693	*	69855442	98796026	cc-wc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	3	76	3.95
BLM	chr8	87390396	87402412	12017	*	87385180	87459616	wc-ww	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr11	125053523	125083423	29901	*	124976396	125158423	ww-wc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	8	76	10.53
BLM	chr12	72840126	72848714	8589	*	72784941	73276140	cc-ww	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr15	60806618	60812752	6135	*	60740383	60829382	cc-wc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr15	72609653	72626754	17102	*	72531510	72675244	wc-cc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74064506	74106203	41698	*	74044154	74134666	cc-wc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr15	89342987	89362106	19120	*	89310086	89390507	wc-cc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	19	76	25
BLM	chr16	21327858	21504207	176350	*	21215176	21553670	cc-ww	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	19	76	25
BLM	chr16	22691263	22719091	27829	*	22648835	22761332	ww-cc	blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr1	173648557	173685839	37283	*	173155486	174414038	cc-ww	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr2	35383082	35414164	31083	*	34180753	35931220	ww-cc	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	77216127	77292953	76827	*	75806161	77414363	cc-ww	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	98946908	98958406	11499	*	98425464	99467841	ww-cc	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr4	73375550	73424101	48552	*	72730995	74133265	cc-ww	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr5	21063294	21163617	100324	*	20208835	22051044	ww-cc	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	77405949	77407469	1521	*	77352054	77521407	wc-cc	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	21	76	27.63
BLM	chr9	68967939	69439804	471866	*	62861515	69579341	wc-ww	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	10	76	13.16
BLM	chr13	110926996	110957630	30635	*	110881328	111212295	ww-cc	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	72630972	72675939	44968	*	72614059	72828714	cc-wc	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74121062	74146652	25591	*	74032864	74192304	wc-cc	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr21	14939873	15105237	165365	*	10429123	15254508	wc-ww	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	11	76	14.47
BLM	chrX	25779783	26225494	445712	*	25717887	26852894	cc-ww	blm-1-single-c9-w15_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr1	118329797	118663669	333873	*	118090604	119587421	ww-wc	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	3	76	3.95
BLM	chr3	144539444	144605473	66030	*	144368872	145255833	cc-ww	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr5	66590968	66694747	103780	*	65674058	67134911	cc-ww	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	77409616	77636968	227353	*	77317685	77867687	wc-cc	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	21	76	27.63
BLM	chr9	130795655	130822465	26811	*	130553406	131432049	ww-cc	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr10	70361105	70429279	68175	*	70206697	71041442	ww-cc	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr11	107414588	107476368	61781	*	107247098	107663184	cc-wc	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	20	76	26.32
BLM	chr13	46682324	46698561	16238	*	46343406	47732733	ww-cc	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	60851371	60854085	2715	*	60674106	60964712	ww-wc	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chr22	23279121	23290540	11420	*	22762211	23808422	cc-ww	blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chr9	130785276	130807292	22017	*	130323174	131366504	ww-cc	blm-1-single-c9-w24-3d6_S320_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr11	75295365	75333827	38463	*	75224128	75598921	cc-wc	blm-1-single-c9-w24-3d6_S320_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr12	22776271	22915149	138879	*	21796805	24171057	ww-cc	blm-1-single-c9-w24-3d6_S320_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	89236929	89238905	1977	*	89195057	89486159	wc-cc	blm-1-single-c9-w24-3d6_S320_.trimmed.mdup.bam.RData	19	76	25
